StationID,Survey,Strata,TrendStrata,AreaWeight,LOE,Score,Category
B98-2249,1998,sdother,Shelf,1.095573441,SQO Integrated,3,Possibly impacted
B98-2249,1998,sdother,Shelf,1.095573441,Toxicity,3,Moderate
B98-2251,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2251,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,4,High
B98-2251,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,4,Likely impacted
B98-2251,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,3,Moderate
B98-2252,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,1,None
B98-2252,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,1,None
B98-2252,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,1,Unimpacted
B98-2252,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,1,None
B98-2253,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,3,Moderate
B98-2253,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,4,High
B98-2253,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,4,Likely impacted
B98-2253,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,2,Low
B98-2254,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,3,Moderate
B98-2254,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,2,Low
B98-2254,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,2,Likely unimpacted
B98-2254,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,1,None
B98-2255,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2255,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,3,Moderate
B98-2255,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,1,Unimpacted
B98-2255,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,1,None
B98-2256,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2256,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,3,Moderate
B98-2256,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,1,Unimpacted
B98-2256,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,1,None
B98-2257,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,1,None
B98-2257,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,3,Moderate
B98-2257,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,2,Likely unimpacted
B98-2257,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,2,Low
B98-2258,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2258,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,3,Moderate
B98-2258,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,1,Unimpacted
B98-2258,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,1,None
B98-2259,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2259,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,3,Moderate
B98-2259,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,1,Unimpacted
B98-2259,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,1,None
B98-2260,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2260,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,2,Low
B98-2260,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,3,Possibly impacted
B98-2260,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,3,Moderate
B98-2262,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2262,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,3,Moderate
B98-2262,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,3,Possibly impacted
B98-2262,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,3,Moderate
B98-2263,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,1,None
B98-2263,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,3,Moderate
B98-2263,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,2,Likely unimpacted
B98-2263,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,2,Low
B98-2264,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2264,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,4,High
B98-2264,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,3,Possibly impacted
B98-2264,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,2,Low
B98-2265,1998,sdport,Ports/Marinas/Bays,1.875573921,Benthic,2,Low
B98-2265,1998,sdport,Ports/Marinas/Bays,1.875573921,Chemistry,1,None
B98-2265,1998,sdport,Ports/Marinas/Bays,1.875573921,SQO Integrated,2,Likely unimpacted
B98-2265,1998,sdport,Ports/Marinas/Bays,1.875573921,Toxicity,2,Low
B98-2267,1998,SPOTW,Shelf,3.330333033,Benthic,2,Low
B98-2267,1998,SPOTW,Shelf,3.330333033,Chemistry,1,None
B98-2267,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2267,1998,SPOTW,Shelf,3.330333033,Toxicity,1,None
B98-2268,1998,SPOTW,Shelf,55.28047634,Benthic,2,Low
B98-2268,1998,SPOTW,Shelf,55.28047634,Chemistry,2,Low
B98-2268,1998,SPOTW,Shelf,55.28047634,SQO Integrated,2,Likely unimpacted
B98-2268,1998,SPOTW,Shelf,55.28047634,Toxicity,2,Low
B98-2273,1998,SPOTW,Shelf,3.330333033,Benthic,1,None
B98-2273,1998,SPOTW,Shelf,3.330333033,Chemistry,1,None
B98-2273,1998,SPOTW,Shelf,3.330333033,SQO Integrated,9,Inconclusive
B98-2273,1998,SPOTW,Shelf,3.330333033,Toxicity,4,High
B98-2275,1998,SPOTW,Shelf,3.330333033,Benthic,1,None
B98-2275,1998,SPOTW,Shelf,3.330333033,Chemistry,2,Low
B98-2275,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2275,1998,SPOTW,Shelf,3.330333033,Toxicity,1,None
B98-2277,1998,SPOTW,Shelf,3.330333033,Benthic,2,Low
B98-2277,1998,SPOTW,Shelf,3.330333033,Chemistry,2,Low
B98-2277,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2277,1998,SPOTW,Shelf,3.330333033,Toxicity,1,None
B98-2286,1998,SPOTW,Shelf,3.330333033,Benthic,1,None
B98-2286,1998,SPOTW,Shelf,3.330333033,Chemistry,1,None
B98-2286,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2286,1998,SPOTW,Shelf,3.330333033,Toxicity,1,None
B98-2288,1998,SPOTW,Shelf,3.330333033,Benthic,2,Low
B98-2288,1998,SPOTW,Shelf,3.330333033,Chemistry,1,None
B98-2288,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2288,1998,SPOTW,Shelf,3.330333033,Toxicity,1,None
B98-2289,1998,SPOTW,Shelf,3.330333033,Benthic,1,None
B98-2289,1998,SPOTW,Shelf,3.330333033,Chemistry,1,None
B98-2289,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2289,1998,SPOTW,Shelf,3.330333033,Toxicity,1,None
B98-2290,1998,SPOTW,Shelf,3.330333033,Benthic,1,None
B98-2290,1998,SPOTW,Shelf,3.330333033,Chemistry,2,Low
B98-2290,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2290,1998,SPOTW,Shelf,3.330333033,Toxicity,2,Low
B98-2291,1998,SPOTW,Shelf,3.330333033,Benthic,1,None
B98-2291,1998,SPOTW,Shelf,3.330333033,Chemistry,1,None
B98-2291,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2291,1998,SPOTW,Shelf,3.330333033,Toxicity,1,None
B98-2293,1998,SPOTW,Shelf,3.330333033,Benthic,1,None
B98-2293,1998,SPOTW,Shelf,3.330333033,Chemistry,2,Low
B98-2293,1998,SPOTW,Shelf,3.330333033,SQO Integrated,1,Unimpacted
B98-2293,1998,SPOTW,Shelf,3.330333033,Toxicity,2,Low
B98-2295,1998,SPOTW,Shelf,5.336538462,Benthic,1,None
B98-2295,1998,SPOTW,Shelf,5.336538462,Chemistry,1,None
B98-2295,1998,SPOTW,Shelf,5.336538462,SQO Integrated,1,Unimpacted
B98-2295,1998,SPOTW,Shelf,5.336538462,Toxicity,1,None
B98-2302,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2302,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2302,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2302,1998,River,Shelf,1.083409716,Toxicity,2,Low
B98-2303,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2303,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2303,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2303,1998,River,Shelf,1.083409716,Toxicity,2,Low
B98-2304,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2304,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2304,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2304,1998,River,Shelf,1.083409716,Toxicity,2,Low
B98-2306,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2306,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2306,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2306,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2307,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2307,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2307,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2307,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2308,1998,River,Shelf,1.083409716,Benthic,2,Low
B98-2308,1998,River,Shelf,1.083409716,Chemistry,3,Moderate
B98-2308,1998,River,Shelf,1.083409716,SQO Integrated,3,Possibly impacted
B98-2308,1998,River,Shelf,1.083409716,Toxicity,3,Moderate
B98-2310,1998,River,Shelf,1.083409716,Benthic,2,Low
B98-2310,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2310,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2310,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2312,1998,River,Shelf,1.083409716,Benthic,2,Low
B98-2312,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2312,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2312,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2314,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2314,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2314,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2314,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2315,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2315,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2315,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2315,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2317,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2317,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2317,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2317,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2318,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2318,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2318,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2318,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2325,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2325,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2325,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2325,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2328,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2328,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2328,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2328,1998,River,Shelf,1.083409716,Toxicity,2,Low
B98-2329,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2329,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2329,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2329,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2330,1998,River,Shelf,1.083409716,Benthic,2,Low
B98-2330,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2330,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2330,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2331,1998,River,Shelf,1.083409716,Benthic,2,Low
B98-2331,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2331,1998,River,Shelf,1.083409716,SQO Integrated,2,Likely unimpacted
B98-2331,1998,River,Shelf,1.083409716,Toxicity,2,Low
B98-2335,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2335,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2335,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2335,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2338,1998,River,Shelf,1.083409716,Benthic,2,Low
B98-2338,1998,River,Shelf,1.083409716,Chemistry,1,None
B98-2338,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2338,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2339,1998,River,Shelf,1.083409716,Benthic,3,Moderate
B98-2339,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2339,1998,River,Shelf,1.083409716,SQO Integrated,2,Likely unimpacted
B98-2339,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2340,1998,River,Shelf,1.083409716,Benthic,1,None
B98-2340,1998,River,Shelf,1.083409716,Chemistry,2,Low
B98-2340,1998,River,Shelf,1.083409716,SQO Integrated,1,Unimpacted
B98-2340,1998,River,Shelf,1.083409716,Toxicity,1,None
B98-2354,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2354,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2354,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2354,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2355,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2355,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2355,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2355,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2356,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2356,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2356,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2356,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2357,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2357,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2357,1998,bath-120,Shelf,55.28047634,SQO Integrated,2,Likely unimpacted
B98-2357,1998,bath-120,Shelf,55.28047634,Toxicity,3,Moderate
B98-2358,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2358,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2358,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2358,1998,bath-120,Shelf,55.28047634,Toxicity,3,Moderate
B98-2359,1998,bath-30,Shelf,29.37062937,Benthic,2,Low
B98-2359,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2359,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2359,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2360,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2360,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2360,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2360,1998,bath-120,Shelf,55.28047634,Toxicity,2,Low
B98-2361,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2361,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2361,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2361,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2362,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2362,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2362,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2362,1998,bath-120,Shelf,55.28047634,Toxicity,2,Low
B98-2363,1998,bath-120,Shelf,55.28047634,Benthic,2,Low
B98-2363,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2363,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2363,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2364,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2364,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2364,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2364,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2365,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2365,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2365,1998,bath-120,Shelf,55.28047634,SQO Integrated,2,Likely unimpacted
B98-2365,1998,bath-120,Shelf,55.28047634,Toxicity,3,Moderate
B98-2366,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2366,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2366,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2366,1998,bath-120,Shelf,55.28047634,Toxicity,3,Moderate
B98-2367,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2367,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2367,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2367,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2368,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2368,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2368,1998,bath-120,Shelf,55.28047634,SQO Integrated,2,Likely unimpacted
B98-2368,1998,bath-120,Shelf,55.28047634,Toxicity,3,Moderate
B98-2369,1998,bath-120,Shelf,55.28047634,Benthic,3,Moderate
B98-2369,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2369,1998,bath-120,Shelf,55.28047634,SQO Integrated,4,Likely impacted
B98-2369,1998,bath-120,Shelf,55.28047634,Toxicity,3,Moderate
B98-2370,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2370,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2370,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2370,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2371,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2371,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2371,1998,bath-120,Shelf,55.28047634,SQO Integrated,2,Likely unimpacted
B98-2371,1998,bath-120,Shelf,55.28047634,Toxicity,3,Moderate
B98-2372,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2372,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2372,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2372,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2373,1998,bath-30,Shelf,29.37062937,Benthic,2,Low
B98-2373,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2373,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2373,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2374,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2374,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2374,1998,bath-120,Shelf,55.28047634,SQO Integrated,2,Likely unimpacted
B98-2374,1998,bath-120,Shelf,55.28047634,Toxicity,3,Moderate
B98-2375,1998,bath-30,Shelf,29.37062937,Benthic,2,Low
B98-2375,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2375,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2375,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2376,1998,bath-30,Shelf,29.37062937,Benthic,2,Low
B98-2376,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2376,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2376,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2377,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2377,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2377,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2377,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2378,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2378,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2378,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2378,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2379,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2379,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2379,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2379,1998,bath-30,Shelf,29.37062937,Toxicity,3,Moderate
B98-2380,1998,bath-30,Shelf,29.37062937,Benthic,2,Low
B98-2380,1998,bath-30,Shelf,29.37062937,Chemistry,3,Moderate
B98-2380,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2380,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2381,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2381,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2381,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2381,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2382,1998,bath-30,Shelf,29.37062937,Benthic,2,Low
B98-2382,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2382,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2382,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2383,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2383,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2383,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2383,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2384,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2384,1998,bath-120,Shelf,55.28047634,Chemistry,3,Moderate
B98-2384,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2384,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2385,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2385,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2385,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2385,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2386,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2386,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2386,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2386,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2387,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2387,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2387,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2387,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2389,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2389,1998,bath-30,Shelf,29.37062937,Chemistry,3,Moderate
B98-2389,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2389,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2390,1998,bath-30,Shelf,29.37062937,Benthic,3,Moderate
B98-2390,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2390,1998,bath-30,Shelf,29.37062937,SQO Integrated,2,Likely unimpacted
B98-2390,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2391,1998,bath-30,Shelf,29.37062937,Benthic,2,Low
B98-2391,1998,bath-30,Shelf,29.37062937,Chemistry,1,None
B98-2391,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2391,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2392,1998,bath-30,Shelf,29.37062937,Benthic,2,Low
B98-2392,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2392,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2392,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2393,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2393,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2393,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2393,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2394,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2394,1998,bath-120,Shelf,55.28047634,Chemistry,1,None
B98-2394,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2394,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2395,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2395,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2395,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
B98-2395,1998,bath-30,Shelf,29.37062937,Toxicity,1,None
B98-2396,1998,bath-120,Shelf,55.28047634,Benthic,1,None
B98-2396,1998,bath-120,Shelf,55.28047634,Chemistry,2,Low
B98-2396,1998,bath-120,Shelf,55.28047634,SQO Integrated,1,Unimpacted
B98-2396,1998,bath-120,Shelf,55.28047634,Toxicity,1,None
B98-2397,1998,bath-30,Shelf,29.37062937,Benthic,1,None
B98-2397,1998,bath-30,Shelf,29.37062937,Chemistry,2,Low
B98-2397,1998,bath-30,Shelf,29.37062937,SQO Integrated,1,Unimpacted
